name,affiliation,firstName,lastName,id,articleId,orcid,type,kwd,,pubTopics,,sponsors_name,sponsors_url
Dimitris Papadias, Kowloon,Dimitris,Papadias,37276740500,6661323,,IEEE Keywords,Baseband,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Dimitris Papadias, Hong Kong,Dimitris,Papadias,37276740500,6661323,,INSPEC: Controlled Indexing,carrier sense multiple access,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Qiang Ma,School of Software and TNList,Qiang,Ma,37706435200,6661323,,INSPEC: Controlled Indexing,cellular radio,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Qiang Ma, Tsinghua University,Qiang,Ma,37706435200,6661323,,INSPEC: Controlled Indexing,echo suppression,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Qiang Ma, Beijing,Qiang,Ma,37706435200,6661323,,INSPEC: Controlled Indexing,frequency division multiplexing,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Qiang Ma, China,Qiang,Ma,37706435200,6661323,,INSPEC: Controlled Indexing,phase noise,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Yunhao Liu,School of Software and TNList,Yunhao,Liu,37279413400,6661323,,INSPEC: Controlled Indexing,telecommunication traffic,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Yunhao Liu, Tsinghua University,Yunhao,Liu,37279413400,6661323,,INSPEC: Non-Controlled Indexing,BS-BS interference,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Yunhao Liu, Beijing,Yunhao,Liu,37279413400,6661323,,INSPEC: Non-Controlled Indexing,UE-UE interference,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Yunhao Liu, China,Yunhao,Liu,37279413400,6661323,,INSPEC: Non-Controlled Indexing,thermal noise power,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Vo Nguyen Quoc Bao,Department of Telecommunications,Vo Nguyen Quoc,Bao,37391822500,6661318,,INSPEC: Non-Controlled Indexing,UE-UE channel model,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Vo Nguyen Quoc Bao, Posts and Telecommunications Institute of Technology,Vo Nguyen Quoc,Bao,37391822500,6661318,,INSPEC: Non-Controlled Indexing,DL cochannel interferences,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Vo Nguyen Quoc Bao, Ho Chi Minh City,Vo Nguyen Quoc,Bao,37391822500,6661318,,INSPEC: Non-Controlled Indexing,noncooperative technique,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Vo Nguyen Quoc Bao, Vietnam,Vo Nguyen Quoc,Bao,37391822500,6661318,,INSPEC: Non-Controlled Indexing,cellular systems,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Nguyen Linh-Trung,Faculty of Electronics and Telecommunications,Nguyen,Linh-Trung,38343216800,6661318,,INSPEC: Non-Controlled Indexing,high traffic load,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Nguyen Linh-Trung, Vietnam National University,Nguyen,Linh-Trung,38343216800,6661318,,INSPEC: Non-Controlled Indexing,MAC level throughput,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Nguyen Linh-Trung, Hanoi,Nguyen,Linh-Trung,38343216800,6661318,,INSPEC: Non-Controlled Indexing,CSMA network,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Nguyen Linh-Trung, Vietnam,Nguyen,Linh-Trung,38343216800,6661318,,INSPEC: Non-Controlled Indexing,carrier sense multiple access network,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Merouane Debbah,Alcatel-Lucent Chair on Flexible Radio,Merouane,Debbah,37284195000,6661318,,INSPEC: Non-Controlled Indexing,STR systems,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Merouane Debbah, SUPELEC,Merouane,Debbah,37284195000,6661318,,INSPEC: Non-Controlled Indexing,protocols,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Merouane Debbah, Gif-sur-Yvette,Merouane,Debbah,37284195000,6661318,,INSPEC: Non-Controlled Indexing,RF,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Merouane Debbah, France,Merouane,Debbah,37284195000,6661318,,INSPEC: Non-Controlled Indexing,radiofrequency impairments,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Zouhair Al-qudah,Department of Communication Engineering,Zouhair,Al-qudah,38284652600,6653792,,INSPEC: Non-Controlled Indexing,wideband signals,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Zouhair Al-qudah, Al-Hussein Bin Talal University at Ma'an,Zouhair,Al-qudah,38284652600,6653792,,INSPEC: Non-Controlled Indexing,antennas,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Zouhair Al-qudah, Jordan,Zouhair,Al-qudah,38284652600,6653792,,INSPEC: Non-Controlled Indexing,phase noise,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Dinesh Rajan,Department of Communication Engineering,Dinesh,Rajan,37270183200,6653792,,INSPEC: Non-Controlled Indexing,closed-loop echo cancellation technique,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Dinesh Rajan, Al-Hussein Bin Talal University at Ma'an,Dinesh,Rajan,37270183200,6653792,,INSPEC: Non-Controlled Indexing,ADC,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Dinesh Rajan, Jordan,Dinesh,Rajan,37270183200,6653792,,INSPEC: Non-Controlled Indexing,high resolution analog-to-digital converter,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Arash Einolghozati,School of Electrical and Computer Engineering,Arash,Einolghozati,37888386500,6648629,,INSPEC: Non-Controlled Indexing,digital domain echo cancellation,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Arash Einolghozati, Georgia Institute of Technology,Arash,Einolghozati,37888386500,6648629,,INSPEC: Non-Controlled Indexing,high power echoes,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Arash Einolghozati, Atlanta,Arash,Einolghozati,37888386500,6648629,,INSPEC: Non-Controlled Indexing,LNA,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Arash Einolghozati, GA,Arash,Einolghozati,37888386500,6648629,,INSPEC: Non-Controlled Indexing,low noise amplifier,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Arash Einolghozati, USA,Arash,Einolghozati,37888386500,6648629,,INSPEC: Non-Controlled Indexing,physical layer capacity,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Mohsen Sardari,School of Electrical and Computer Engineering,Mohsen,Sardari,37303027000,6648629,,INSPEC: Non-Controlled Indexing,high power transmit signal,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Mohsen Sardari, Georgia Institute of Technology,Mohsen,Sardari,37303027000,6648629,,INSPEC: Non-Controlled Indexing,simultaneous transmission and reception,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Mohsen Sardari, Atlanta,Mohsen,Sardari,37303027000,6648629,,INSPEC: Non-Controlled Indexing,full duplex transmission and reception,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Mohsen Sardari, GA,Mohsen,Sardari,37303027000,6648629,,INSPEC: Non-Controlled Indexing,system level performance,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Mohsen Sardari, USA,Mohsen,Sardari,37303027000,6648629,,Author Keywords ,Full duplex,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Faramarz Fekri,School of Electrical and Computer Engineering,Faramarz,Fekri,37284386200,6648629,,Author Keywords ,simultaneous transmission and reception (STR),,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Faramarz Fekri, Georgia Institute of Technology,Faramarz,Fekri,37284386200,6648629,,Author Keywords ,echo cancellation,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Faramarz Fekri, Atlanta,Faramarz,Fekri,37284386200,6648629,,Author Keywords ,CSMA,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Faramarz Fekri, GA,Faramarz,Fekri,37284386200,6648629,,Author Keywords ,null forming,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Faramarz Fekri, USA,Faramarz,Fekri,37284386200,6648629,,Author Keywords ,hidden node,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Wei Ni,CSIRO Computational Informatics (CCI),Wei,Ni,37399795200,6648620,,IEEE Keywords,Computer architecture,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Wei Ni, Marsfield,Wei,Ni,37399795200,6648620,,IEEE Keywords,Microprocessors,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Wei Ni, NSW,Wei,Ni,37399795200,6648620,,IEEE Keywords,Analytical models,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Wei Ni, Australia,Wei,Ni,37399795200,6648620,,IEEE Keywords,Propagation losses,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Iain B. Collings,CSIRO Computational Informatics (CCI),Iain B.,Collings,37269757900,6648620,,IEEE Keywords,Mobile communication,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Iain B. Collings, Marsfield,Iain B.,Collings,37269757900,6648620,,IEEE Keywords,Markov processes,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Iain B. Collings, NSW,Iain B.,Collings,37269757900,6648620,,IEEE Keywords,Mobile computing,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Iain B. Collings, Australia,Iain B.,Collings,37269757900,6648620,,INSPEC: Controlled Indexing,broadband networks,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Ren Ping Liu,CSIRO Computational Informatics (CCI),Ren Ping,Liu,37534182900,6648620,,INSPEC: Controlled Indexing,cellular radio,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Ren Ping Liu, Marsfield,Ren Ping,Liu,37534182900,6648620,,INSPEC: Controlled Indexing,Long Term Evolution,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Ren Ping Liu, NSW,Ren Ping,Liu,37534182900,6648620,,INSPEC: Controlled Indexing,radio access networks,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Ren Ping Liu, Australia,Ren Ping,Liu,37534182900,6648620,,INSPEC: Non-Controlled Indexing,performance evaluation,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Lei Lei,State Key Laboratory of Rail Traffic Control and Safety,Lei,Lei,37272881500,6648624,,INSPEC: Non-Controlled Indexing,mobile networks,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Lei Lei, Beijing Jiaotong University,Lei,Lei,37272881500,6648624,,INSPEC: Non-Controlled Indexing,backhaul capacity constraints,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Lei Lei, China,Lei,Lei,37272881500,6648624,,INSPEC: Non-Controlled Indexing,mobile backhaul,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Yingkai Zhang,Wireless Signal Processing and Network (WSPN) Lab,Yingkai,Zhang,37086624491,6648624,,INSPEC: Non-Controlled Indexing,radio access technology,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Yingkai Zhang, Beijing University of Posts & Telecommunications,Yingkai,Zhang,37086624491,6648624,,INSPEC: Non-Controlled Indexing,HSPA,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Yingkai Zhang, China,Yingkai,Zhang,37086624491,6648624,,INSPEC: Non-Controlled Indexing,LTE,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Xuemin Sherman Shen,Department of Electrical and Computer Engineering,Xuemin Sherman,Shen,37278603300,6648624,,INSPEC: Non-Controlled Indexing,WiMAX,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Xuemin Sherman Shen, University of Waterloo,Xuemin Sherman,Shen,37278603300,6648624,,INSPEC: Non-Controlled Indexing,mobile broadband,,Signal Processing and Analysis,,IEEE Communications Society,http://www.comsoc.org/
Xuemin Sherman Shen, Waterloo,Xuemin Sherman,Shen,37278603300,6648624,,INSPEC: Non-Controlled Indexing,load balancing,,"Communication, Networking and Broadcast Technologies",,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Xuemin Sherman Shen, Ontario,Xuemin Sherman,Shen,37278603300,6648624,,INSPEC: Non-Controlled Indexing,base stations,,Computing and Processing,,IEEE Communications Society,http://www.comsoc.org/
Xuemin Sherman Shen, Canada,Xuemin Sherman,Shen,37278603300,6648624,,INSPEC: Non-Controlled Indexing,backhaul capacity utilization,,Signal Processing and Analysis,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
Chuang Lin,Department of Computer Science and Technology,Chuang,Lin,37278409100,6648624,,INSPEC: Non-Controlled Indexing,radio interface,,"Communication, Networking and Broadcast Technologies",,IEEE Communications Society,http://www.comsoc.org/
Chuang Lin, Tsinghua University,Chuang,Lin,37278409100,6648624,,INSPEC: Non-Controlled Indexing,backhaul-aware cell selection algorithm,,Computing and Processing,,IEEE Signal Processing Society,http://www.ieee.org/organizations/society/sp/index.html#pub
